Date,BMV:ALFAA,BMV:ALPEKA,BMV:ALSEA,BMV:AMXL,BMV:AC,BMV:ASURB,BMV:GFREGIOO,BMV:BIMBOA,BMV:BOLSAA,BMV:CEMEXCPO,BMV:KOFL,BMV:LIVEPOLC-1,BMV:ELEKTRA,BMV:GFNORTEO,BMV:FEMSAUBD,BMV:LABB,BMV:GENTERA,BMV:GMEXICOB,BMV:GRUMAB,BMV:GAPB,BMV:GCARSOA1,BMV:GFINBURO,BMV:SANMEXB,BMV:LALAB,BMV:TLEVISACPO,BMV:IENOVA,BMV:KIMBERA,BMV:MEXCHEM,BMV:NEMAKA,BMV:OHLMEX,BMV:OMAB,BMV:PE&OLES,BMV:PINFRA,BMV:VOLARA,BMV:WALMEX
2016-12-08,27.89,27.37,58.1,12.97,108.49,299.3,108.7,47.45,27.63,18.09,127.8,155.4,247.93,98.99,157.8,22.13,31.17,62.41,244.09,174.03,79.14,28.57,31.75,31.05,83.71,88.9,36.37,49.84,19.1,20.08,94.9,434.78,179.5,30.61,38.45
2016-12-09,28.19,27.53,58.0,13.15,108.88,306.82,109.33,47.53,27.84,17.87,132.82,153.93,253.68,100.03,161.96,22.3,31.62,63.12,245.51,176.5,83.72,28.96,30.97,31.15,84.4,87.19,36.8,50.55,18.93,21.1,95.63,432.91,180.21,30.7,39.72
2016-12-13,28.65,27.43,59.18,12.93,111.39,304.85,111.9,47.8,27.48,17.67,132.81,155.0,260.57,103.96,160.35,22.81,33.1,60.79,253.99,178.82,84.27,30.25,31.06,31.48,83.91,87.7,37.89,49.73,18.98,21.15,95.03,430.29,181.28,30.32,39.27
2016-12-14,27.85,26.88,59.73,12.52,110.12,302.46,112.5,46.67,27.55,17.01,132.19,153.11,260.37,103.43,158.58,22.32,33.1,61.0,256.61,176.3,82.5,29.54,30.16,30.77,83.6,88.21,37.04,48.94,18.65,21.3,92.57,431.0,179.62,29.94,38.64
2016-12-15,27.75,26.52,59.4,12.63,109.49,298.9,112.99,46.48,27.2,16.6,132.45,153.35,259.36,101.79,158.55,22.54,33.17,59.71,260.72,175.12,81.38,29.5,29.91,30.84,83.47,87.9,37.16,49.46,19.06,20.98,91.74,408.0,178.96,30.9,37.81
2016-12-16,27.0,26.6,58.95,12.38,108.01,298.25,111.44,45.67,27.3,16.33,131.31,151.61,259.24,100.75,156.26,22.65,32.61,57.0,259.09,170.24,79.35,29.3,30.42,30.42,82.56,88.37,37.1,48.17,19.38,20.92,89.7,388.87,177.91,30.54,37.44
2016-12-19,26.34,26.1,59.48,12.56,106.9,301.9,111.36,45.41,27.63,16.19,129.68,151.82,257.12,100.47,154.2,22.0,31.9,54.87,258.68,172.09,79.19,29.64,30.09,30.54,83.85,88.2,37.08,48.48,18.61,20.95,90.74,389.31,174.0,30.25,37.25
2016-12-20,25.91,25.41,59.6,12.8,106.8,301.67,109.7,45.09,27.78,16.51,129.35,151.36,260.01,100.0,154.25,21.74,32.09,55.15,254.9,170.56,79.63,29.73,29.63,30.53,85.36,87.1,36.85,46.63,18.9,20.17,90.0,381.16,173.23,30.63,36.68
2016-12-21,26.06,24.71,59.15,12.77,106.0,300.99,109.95,45.01,27.52,16.49,128.37,149.32,255.01,99.32,155.2,21.45,31.7,55.16,259.15,168.04,78.31,29.2,29.55,29.79,86.6,86.96,36.85,46.89,18.92,20.33,90.1,380.0,173.6,30.65,36.83
2016-12-22,26.22,23.85,59.0,12.7,107.0,297.02,109.25,44.44,27.11,16.07,129.8,149.81,258.42,99.48,156.81,21.7,31.86,55.59,259.61,167.15,78.39,29.5,30.4,30.08,86.46,87.4,37.11,47.31,18.71,20.29,88.71,388.08,173.41,30.59,37.17
2016-12-23,26.29,24.53,58.88,12.87,107.15,295.69,111.18,44.6,26.86,16.08,129.86,150.0,257.69,99.9,156.47,21.47,31.66,56.77,258.2,167.0,80.45,30.16,30.96,30.15,85.98,87.7,36.51,47.79,18.8,20.02,89.29,387.78,174.62,30.3,37.48
2016-12-26,26.17,24.11,58.73,13.0,105.76,294.18,109.8,44.78,26.91,15.88,128.73,149.8,257.66,99.15,155.5,21.21,32.0,55.71,256.89,167.02,81.0,30.39,31.1,30.0,85.15,88.2,36.46,46.99,18.8,20.25,88.65,391.99,172.1,29.77,37.21
2016-12-27,25.92,24.06,58.88,12.97,106.24,298.0,110.0,44.37,27.0,16.68,130.72,149.61,258.08,99.51,157.8,21.28,31.95,56.12,258.25,167.11,81.89,30.53,29.27,30.24,87.44,89.15,36.59,47.01,18.29,20.63,87.94,379.02,170.95,30.01,37.05
2016-12-28,26.25,23.93,58.7,13.01,107.7,297.85,113.46,45.09,27.58,16.56,131.04,149.31,262.42,100.0,157.9,21.03,32.55,57.62,261.9,167.94,81.42,30.8,29.22,30.06,87.66,90.0,36.22,47.51,18.63,20.65,88.39,388.6,171.16,30.28,37.28
2016-12-29,25.95,24.86,60.19,13.08,109.25,298.2,115.0,46.85,27.36,16.4,133.68,150.82,260.53,102.49,159.17,21.34,33.52,57.63,261.55,170.18,83.47,31.01,29.56,30.03,87.34,90.21,36.88,48.26,18.56,20.35,89.66,393.72,176.3,31.04,37.54
2016-12-30,25.66,24.76,59.22,13.02,107.84,298.41,115.5,46.88,27.26,16.58,131.4,149.55,260.17,102.1,157.79,21.51,33.34,56.29,263.4,170.4,83.37,31.42,29.81,30.15,86.46,90.3,37.33,47.03,18.58,20.39,89.23,384.29,173.0,31.04,37.1
2017-01-02,25.85,24.76,59.4,13.0,107.89,300.16,114.03,46.87,27.22,16.48,130.63,149.66,261.66,101.82,158.03,21.5,33.09,56.5,262.93,168.25,82.97,31.3,30.12,30.4,87.05,90.86,37.0,47.25,18.59,20.35,88.0,382.03,175.83,30.8,37.28
2017-01-03,25.8,24.37,59.46,13.51,106.98,298.53,117.25,46.48,27.74,16.59,133.19,146.3,265.97,101.36,161.0,21.37,33.2,57.22,258.76,167.7,81.01,30.3,30.56,29.99,90.31,91.2,36.56,46.72,18.01,21.0,89.85,403.98,170.0,31.38,37.65
2017-01-04,25.44,24.38,59.09,13.72,107.91,303.98,115.98,46.96,27.72,17.04,134.8,142.86,266.5,100.47,161.57,20.97,33.24,57.91,264.83,171.11,80.22,31.0,31.65,29.76,93.9,92.29,36.18,48.16,18.41,20.97,90.04,408.15,170.89,32.2,37.78
2017-01-05,25.83,24.93,58.7,13.5,106.88,306.2,115.46,47.12,27.89,17.01,135.94,145.2,267.2,100.4,162.96,20.99,33.31,59.51,273.78,170.81,79.87,31.07,32.1,30.12,92.24,92.2,35.34,50.95,18.16,20.67,88.86,435.56,169.76,32.06,37.32
2017-01-06,25.93,25.33,57.53,13.42,105.01,301.5,117.7,47.39,27.01,16.99,134.47,144.13,266.05,97.33,160.31,20.88,33.4,58.18,274.81,165.93,81.38,30.01,30.96,29.04,89.71,91.88,35.25,50.31,18.1,20.35,88.77,446.34,166.7,30.99,36.6
2017-01-09,25.54,25.1,54.21,13.53,103.21,295.42,113.43,46.19,27.08,16.82,130.43,139.61,263.2,96.42,158.75,20.09,32.84,57.33,265.65,161.83,79.82,30.18,30.24,28.26,89.51,91.27,34.52,49.48,17.88,20.44,86.07,456.45,162.32,30.31,35.88
2017-01-10,25.1,25.4,53.0,13.83,104.08,305.08,108.99,46.6,27.13,16.94,131.0,140.68,263.49,95.5,162.48,20.35,32.65,59.69,264.35,164.62,81.68,30.36,30.7,27.43,87.24,89.7,34.58,49.88,18.29,21.12,87.85,475.16,163.12,30.4,35.78
2017-01-11,25.42,25.57,53.59,13.94,106.86,304.9,105.97,46.55,27.74,17.01,132.12,139.0,264.79,94.49,162.99,20.01,32.33,60.02,263.38,161.21,81.45,30.11,30.46,27.94,87.24,89.67,34.37,50.18,18.74,20.99,86.05,483.88,164.25,30.25,35.53
2017-01-12,25.4,25.87,54.4,13.6,109.7,304.0,108.05,46.51,27.5,17.41,132.18,137.57,263.85,95.9,163.02,19.8,32.03,61.57,264.69,160.0,81.3,29.75,31.33,27.88,86.78,89.7,34.5,49.74,18.47,20.37,86.42,477.3,169.66,30.0,35.7
2017-01-13,26.04,26.79,54.36,13.53,110.5,304.13,109.63,46.43,28.13,17.12,130.37,137.29,263.0,98.86,162.37,20.18,31.89,62.01,267.92,162.7,81.68,30.0,30.96,28.78,85.8,90.74,34.41,51.05,18.24,20.75,86.9,476.51,171.9,29.83,36.06
2017-01-16,25.67,26.15,53.74,13.45,111.5,303.61,107.6,46.51,28.83,16.84,128.52,136.76,263.27,97.11,160.69,20.28,31.82,61.42,266.2,162.32,81.4,29.69,30.39,28.58,85.07,90.0,34.41,50.29,18.27,21.06,86.6,486.38,170.43,29.5,35.8
2017-01-17,25.12,26.04,52.42,13.39,112.31,303.45,106.4,45.82,28.31,17.77,131.27,138.03,262.93,98.65,163.95,20.3,30.63,59.61,265.95,160.52,82.4,29.67,30.86,28.92,86.06,90.47,34.39,51.05,18.28,21.23,85.28,488.32,169.7,29.3,35.45
2017-01-18,25.1,25.59,51.71,13.65,111.1,296.9,106.85,45.86,28.2,18.19,133.08,135.72,263.0,98.88,165.2,19.23,29.96,61.25,265.24,160.23,83.06,29.51,30.93,28.77,88.28,91.85,34.5,50.08,18.3,20.76,83.55,483.01,171.25,29.08,35.72
2017-01-19,25.36,24.82,49.93,13.61,108.49,294.98,106.52,46.8,28.26,18.14,131.5,134.51,261.03,98.75,165.0,19.63,29.5,60.32,263.45,160.4,81.76,29.35,30.36,28.8,90.51,91.29,34.2,49.78,18.4,20.76,82.5,491.0,168.41,28.18,35.34
2017-01-20,25.51,25.07,50.98,13.48,112.83,299.86,106.5,45.53,28.2,18.94,131.24,130.79,263.99,98.35,162.05,19.24,30.12,60.84,272.06,162.0,82.23,29.51,29.78,28.95,89.86,91.84,34.38,49.51,18.48,20.73,86.25,488.01,168.99,28.24,35.12
2017-01-23,26.25,25.48,52.75,13.85,116.76,309.1,109.45,46.85,28.37,18.77,133.47,132.54,268.99,100.46,162.87,19.73,29.88,62.85,275.31,170.19,84.86,30.45,29.9,28.75,92.26,92.75,34.97,50.65,18.5,20.96,90.21,495.1,177.0,28.15,34.87
2017-01-24,26.95,25.75,56.8,13.75,114.51,314.49,112.5,47.63,28.97,19.53,135.39,137.3,265.32,102.5,165.87,19.82,30.0,65.7,274.01,171.55,84.81,30.96,30.1,30.51,95.24,92.9,37.0,51.48,19.25,20.96,94.97,510.0,183.27,28.9,35.79
2017-01-25,27.47,25.29,58.5,13.59,115.91,312.84,115.38,48.19,28.54,19.86,134.49,137.35,270.51,100.75,165.4,20.34,30.54,64.3,274.97,167.83,87.04,31.52,29.82,30.99,95.52,92.63,37.67,51.47,19.35,21.65,94.56,513.08,188.84,28.62,36.09
2017-01-26,27.18,24.86,58.23,13.4,115.82,304.66,113.0,47.41,28.19,19.32,132.59,137.74,274.0,100.22,164.38,20.76,30.18,62.09,276.87,166.89,85.08,31.05,29.81,31.01,97.6,92.73,37.11,50.31,19.29,20.64,91.39,488.92,183.74,28.71,36.03
2017-01-27,27.36,24.51,59.7,13.38,115.01,301.34,115.5,47.51,28.2,19.38,130.49,137.7,273.01,102.67,160.46,20.93,30.41,61.78,284.04,164.7,85.68,31.32,29.63,31.36,93.81,92.34,37.22,51.03,19.07,20.38,88.72,501.14,183.56,28.2,35.88
2017-01-30,27.4,23.98,59.42,13.23,115.46,302.24,114.67,46.82,28.55,19.22,129.61,136.12,270.1,101.5,157.31,21.21,30.01,61.12,286.64,164.84,85.99,31.41,29.49,30.51,93.32,92.75,37.61,50.95,18.96,20.0,89.99,483.98,182.9,27.79,36.28
2017-01-31,27.06,24.0,60.36,13.12,112.13,302.79,115.18,45.99,28.4,19.27,129.2,131.5,269.0,99.95,157.07,21.72,30.45,62.74,280.04,161.64,83.54,31.0,29.71,31.29,93.17,92.0,37.53,49.45,19.42,19.69,88.96,493.05,182.3,28.27,36.9
2017-02-01,27.0,23.4,60.07,13.04,111.66,303.73,116.05,45.91,28.6,18.84,130.4,136.0,267.01,98.73,159.48,22.6,30.45,64.88,278.24,162.62,82.07,29.94,29.6,30.75,91.64,92.84,37.33,49.87,19.96,19.19,89.13,500.94,177.63,28.25,37.31
2017-02-02,26.92,24.01,58.47,13.22,111.17,304.22,115.37,46.45,27.91,18.97,129.4,136.4,269.08,99.99,160.03,22.76,30.31,63.38,278.94,160.75,82.82,29.99,29.53,31.1,90.7,90.83,37.38,49.71,19.45,19.05,88.28,525.4,180.45,29.12,37.88
2017-02-03,26.99,24.65,57.99,12.87,112.05,304.97,114.0,47.56,28.38,18.78,130.14,139.98,273.0,102.31,160.64,22.96,29.99,63.82,282.7,163.0,84.24,30.59,29.53,31.32,90.3,93.0,38.01,49.81,19.36,19.18,88.21,516.8,182.53,29.48,38.42
2017-02-07,26.2,24.17,57.2,12.55,111.22,305.3,113.0,46.93,28.85,18.05,129.86,138.75,269.18,98.78,158.32,23.04,30.18,63.63,282.0,167.07,83.45,29.74,30.53,30.47,92.64,91.71,36.34,49.15,19.26,18.99,88.48,528.74,186.31,29.65,38.34
2017-02-08,26.5,24.2,57.0,12.66,109.71,313.98,110.91,46.94,30.6,17.76,129.57,138.43,269.5,99.56,161.68,23.23,29.25,64.28,279.01,169.1,85.01,29.98,29.76,30.93,93.19,91.15,36.29,48.93,19.04,19.27,93.29,528.99,192.96,29.75,37.95
2017-02-09,26.6,24.6,57.03,13.02,110.09,315.96,109.99,47.23,29.14,18.13,128.64,137.11,267.67,101.19,162.77,23.11,28.1,62.93,280.35,171.3,84.68,29.88,29.82,30.59,93.25,90.32,36.25,49.18,19.44,19.76,94.06,511.57,191.7,29.72,38.3
2017-02-10,26.53,24.5,58.64,13.28,110.28,319.55,109.0,48.35,29.13,18.27,129.83,137.54,269.9,101.9,163.51,23.67,28.63,64.81,282.75,171.66,87.06,30.1,29.93,30.65,94.9,91.26,37.02,50.21,19.72,20.6,94.39,510.74,195.46,30.15,38.54
2017-02-13,26.77,24.19,58.03,13.15,110.99,315.88,108.71,48.35,29.1,18.38,128.8,138.49,268.35,99.92,161.05,23.95,28.89,66.3,284.09,171.25,87.41,29.96,29.57,30.19,94.33,91.87,36.25,49.9,19.53,20.19,94.54,507.99,197.41,29.68,39.32
2017-02-14,26.63,23.94,58.11,13.17,110.01,312.14,108.0,47.66,28.79,18.26,129.74,137.75,265.59,98.51,161.09,23.7,28.66,66.43,281.99,170.24,86.08,29.05,29.53,30.18,92.42,90.01,36.25,49.81,19.8,20.39,94.76,505.0,197.22,29.34,39.6
2017-02-15,25.42,21.31,59.06,13.22,109.17,309.46,107.61,47.32,28.6,18.07,129.65,136.01,264.05,98.78,161.09,22.9,28.26,64.45,281.89,170.85,87.35,28.99,29.49,29.54,93.39,87.11,36.23,49.56,20.0,20.3,94.28,502.68,187.89,29.83,39.6
2017-02-16,25.64,21.92,58.19,13.13,108.8,313.97,107.67,47.95,28.87,17.71,130.43,136.0,267.87,100.3,163.58,23.01,28.15,65.35,284.95,170.19,86.95,28.9,29.51,30.36,93.61,87.11,35.57,49.49,20.0,20.62,93.73,510.26,191.99,29.5,39.96
2017-02-17,25.19,21.21,58.3,12.97,107.78,320.67,107.27,47.77,28.75,17.7,130.43,136.88,266.07,99.86,163.22,23.82,27.78,64.4,282.16,175.98,84.77,28.66,30.13,29.88,94.37,87.4,35.7,48.56,20.12,20.65,95.4,511.5,192.0,27.8,39.93
2017-02-20,25.09,21.45,57.85,12.88,108.8,314.75,108.65,47.93,29.0,17.65,128.59,136.55,270.84,100.18,164.53,24.1,28.2,65.38,283.99,174.18,85.89,29.0,29.62,29.8,93.08,88.0,36.1,48.38,20.24,21.35,94.05,497.38,193.2,27.23,39.93
2017-02-21,25.66,21.63,57.72,12.89,109.5,318.47,108.7,47.98,29.39,18.04,129.08,139.82,270.94,101.05,164.61,23.9,28.05,66.89,280.0,174.3,89.82,29.7,30.36,31.22,93.54,89.69,37.05,50.63,20.16,21.11,96.14,508.0,193.0,25.69,40.15
2017-02-22,25.99,21.56,57.8,12.73,108.89,311.66,107.51,48.04,29.27,17.51,129.52,139.25,279.94,100.12,164.14,23.7,28.16,64.9,283.28,172.97,88.77,29.06,30.16,31.4,92.63,88.68,37.06,49.79,20.25,20.83,95.09,502.01,194.5,24.3,40.51
2017-02-23,25.91,21.36,57.59,12.65,110.38,305.17,106.78,47.84,29.15,17.02,130.17,139.86,282.04,100.51,164.42,23.73,28.21,62.79,274.91,170.2,87.6,28.75,30.09,32.29,101.47,87.28,37.43,48.49,20.26,21.16,93.51,501.66,191.55,22.76,40.5
2017-02-24,25.86,20.81,56.96,12.57,110.6,310.2,106.91,46.9,29.12,16.92,128.7,138.12,286.61,99.73,164.0,24.2,26.89,62.06,266.8,168.7,86.81,28.71,29.51,33.7,104.74,85.12,37.5,48.42,20.1,20.5,92.58,496.02,187.0,23.44,40.06
2017-02-27,25.8,21.34,57.28,12.83,111.5,313.68,105.15,47.34,29.3,17.47,132.19,140.7,290.68,99.4,164.35,24.45,26.38,61.53,264.53,172.45,87.45,28.74,29.82,33.15,106.44,85.86,38.07,47.87,19.95,20.36,93.34,491.83,188.68,23.66,39.85
2017-02-28,25.62,21.26,56.52,12.78,112.75,318.0,104.0,47.47,28.95,16.96,131.99,139.72,291.2,99.98,161.98,22.87,26.57,60.87,263.92,174.1,85.07,28.81,30.11,33.08,102.55,86.06,37.95,47.47,19.79,21.08,96.24,476.0,187.52,24.36,39.1
2017-03-01,26.0,21.44,56.16,12.87,111.73,322.5,104.89,46.59,29.0,18.04,130.66,140.3,294.34,99.81,164.75,23.24,27.39,61.9,262.56,176.71,87.7,28.94,30.01,33.22,102.18,86.63,37.94,48.76,20.1,21.09,98.25,502.76,187.37,24.78,39.36
2017-03-02,26.06,21.16,56.16,13.12,113.62,312.22,104.5,46.83,29.11,17.27,130.22,138.85,292.01,98.98,164.46,22.68,27.15,63.31,260.59,174.65,85.37,28.92,29.93,33.36,102.24,87.42,38.32,49.1,20.07,20.93,95.82,482.41,186.31,25.03,38.89
2017-03-03,26.37,20.2,56.73,13.07,114.68,315.16,105.5,46.98,28.95,17.26,132.46,139.72,297.86,99.89,164.9,23.23,27.19,63.11,266.81,174.15,88.05,29.17,29.87,33.43,100.91,86.06,38.18,51.25,20.1,21.12,97.67,484.99,187.4,24.85,38.99
2017-03-06,26.12,20.33,57.5,13.17,115.35,322.7,105.69,47.43,28.57,17.69,133.66,142.78,301.04,100.27,167.65,23.35,27.67,62.4,266.88,177.21,89.61,29.87,30.16,34.43,101.82,86.99,39.58,51.9,19.92,21.28,97.29,474.02,187.42,24.2,39.76
2017-03-07,26.22,20.58,56.62,12.96,114.56,322.04,106.9,46.92,28.89,17.32,133.5,141.01,305.08,100.64,167.0,22.65,27.86,61.02,267.67,176.73,90.88,29.49,30.4,34.3,100.06,85.76,39.29,51.25,19.99,21.23,97.97,466.79,187.87,24.04,38.85
2017-03-08,26.52,20.6,56.5,13.23,117.0,322.68,104.91,46.64,28.91,17.1,133.11,141.13,307.2,100.75,169.41,22.79,27.42,59.64,270.36,175.59,87.79,30.3,30.02,34.97,100.55,85.49,39.05,51.59,19.96,21.0,97.15,450.01,188.3,24.16,39.11
2017-03-09,26.46,20.35,57.1,12.65,118.39,321.25,105.67,46.47,28.4,17.18,133.85,139.11,308.03,100.03,170.1,22.74,27.07,59.39,266.75,175.39,88.4,30.14,29.99,34.36,101.57,84.76,38.53,51.52,19.79,21.34,95.8,440.77,188.02,24.41,39.23
2017-03-10,26.62,20.45,57.41,12.3,119.96,319.72,106.5,46.36,29.23,16.93,133.89,140.52,308.41,101.21,168.95,23.22,27.34,59.21,261.15,174.62,90.82,30.39,30.2,34.57,99.9,84.0,38.41,51.0,20.01,23.49,96.64,454.0,189.4,24.51,39.03
2017-03-13,26.5,21.1,56.64,12.39,120.49,318.71,105.39,46.43,29.1,17.07,134.14,139.27,311.73,101.0,169.64,22.87,27.09,59.24,259.71,172.39,88.76,30.05,30.81,34.95,100.14,83.9,38.23,51.2,20.15,24.18,97.01,442.67,187.85,24.27,38.91
2017-03-14,26.5,21.16,56.8,12.57,119.76,315.13,106.83,45.36,29.44,16.83,132.82,138.77,324.41,100.53,167.3,22.8,27.55,59.25,262.1,170.15,87.31,29.37,30.7,34.72,101.04,83.72,38.37,50.41,20.2,23.86,96.37,454.29,187.88,24.02,39.59
2017-03-15,26.59,21.36,56.97,12.77,123.09,311.62,107.11,45.55,29.67,17.09,133.45,141.18,334.38,100.81,168.83,23.25,28.36,59.88,264.34,170.28,89.01,29.8,30.68,35.11,100.43,84.38,38.26,51.02,20.2,24.0,95.74,468.61,187.55,24.87,39.6
2017-03-16,27.12,21.7,57.86,13.07,121.98,316.33,108.89,46.33,29.97,17.5,134.79,144.67,339.46,102.67,170.7,23.06,28.46,59.2,262.94,172.85,87.75,30.22,31.47,35.01,101.95,85.43,38.53,51.96,20.35,24.22,97.12,478.81,188.54,24.79,40.7
2017-03-17,27.47,21.38,59.97,13.39,123.13,320.9,109.45,47.37,29.59,17.45,134.72,146.66,373.94,104.39,171.45,24.18,29.0,59.2,261.81,175.28,87.55,29.7,31.65,35.0,100.66,86.24,39.36,51.78,20.88,24.98,97.9,475.86,195.59,24.6,41.84
2017-03-21,27.16,20.32,62.19,13.54,122.49,315.0,110.52,46.67,30.3,16.88,139.7,149.02,369.13,105.22,171.71,24.0,30.33,58.8,259.41,176.25,90.95,29.98,31.53,34.99,99.8,85.68,39.83,51.35,20.52,25.37,97.5,483.76,191.02,24.6,42.31
2017-03-22,27.14,20.75,62.65,13.34,124.99,315.48,107.98,47.9,30.29,16.9,138.0,150.87,376.94,105.52,168.74,23.6,30.5,59.65,262.88,177.39,91.33,30.16,31.46,34.89,98.81,85.4,40.15,50.45,20.48,25.45,97.49,482.89,196.0,24.57,42.12
2017-03-23,27.16,20.43,63.4,13.3,124.85,315.92,110.92,47.02,30.3,16.82,138.33,153.85,384.04,107.79,169.8,23.6,30.28,60.47,266.13,179.55,91.58,31.01,31.85,34.99,97.85,86.86,40.45,51.45,20.3,25.66,99.35,482.79,199.36,24.76,41.76
2017-03-24,28.11,20.6,64.05,13.28,125.78,333.0,113.24,47.54,30.48,16.71,137.54,155.45,391.88,110.73,170.86,23.22,29.99,60.13,264.67,183.6,91.88,31.44,33.08,35.1,97.76,87.59,40.77,51.8,20.68,25.8,101.3,487.95,200.01,24.85,42.07
2017-03-27,28.3,20.4,62.59,13.57,126.4,330.65,111.98,48.06,30.7,16.76,138.93,150.49,399.05,113.0,172.84,23.0,30.64,58.16,266.27,181.36,89.98,31.9,33.53,34.81,99.58,88.78,40.4,51.22,20.8,26.1,101.17,492.31,201.25,25.56,41.99
2017-03-28,28.24,20.81,63.12,13.67,126.47,333.91,113.4,48.55,30.18,16.73,139.2,150.8,407.96,110.45,173.84,22.85,30.97,56.65,268.59,182.04,91.01,32.21,34.35,34.44,99.28,89.88,40.38,51.56,20.87,26.4,101.0,496.39,202.4,26.74,42.34
2017-03-29,27.64,20.82,63.67,13.73,127.0,329.99,113.82,47.52,30.18,16.73,136.5,147.62,408.65,108.81,169.4,22.34,32.0,58.11,269.51,182.5,89.06,31.28,33.96,34.23,97.41,88.37,40.01,51.4,20.81,26.37,101.17,488.0,202.15,26.39,42.59
2017-03-30,27.58,20.85,63.21,13.51,126.86,334.87,112.9,46.98,30.45,16.55,135.93,147.35,428.2,109.0,169.38,22.16,31.78,57.59,268.15,183.35,88.02,30.75,34.25,33.94,97.63,88.16,40.42,51.2,20.9,26.29,101.11,483.14,203.23,26.22,42.79
2017-03-31,27.35,20.8,62.55,13.29,130.0,324.36,111.79,46.55,31.1,16.96,134.16,146.18,442.57,107.74,166.24,22.2,30.92,56.17,264.56,181.82,85.79,31.0,33.78,33.98,97.0,89.45,40.65,50.99,20.79,26.46,101.41,482.01,202.14,26.18,43.2
2017-04-03,27.36,20.87,62.77,13.41,130.8,342.16,112.21,46.65,31.16,16.95,134.48,147.34,456.71,109.0,169.94,22.29,30.47,56.42,265.57,186.27,86.55,31.65,33.79,33.86,95.06,89.36,40.0,51.35,21.25,26.26,101.8,479.99,202.86,26.18,43.53
2017-04-04,27.64,21.28,62.3,13.36,131.78,344.29,113.11,47.64,31.0,17.6,135.3,150.6,459.0,108.62,171.15,21.9,31.33,57.94,269.41,189.2,86.58,31.54,33.73,33.85,97.35,89.29,40.13,52.3,21.95,25.48,103.35,477.31,204.41,26.52,43.64
2017-04-05,27.65,21.35,62.8,13.35,129.33,340.63,112.41,47.74,30.97,17.45,136.01,150.0,490.0,106.79,172.0,21.99,30.6,58.03,267.99,190.13,88.04,31.05,33.47,33.96,96.76,88.47,39.7,51.86,21.37,25.34,104.25,468.17,205.03,27.0,43.14
2017-04-06,27.42,21.49,62.6,13.29,130.54,343.41,110.81,47.06,31.0,17.38,134.77,147.39,496.0,106.15,173.1,22.15,30.19,57.63,265.0,188.46,86.29,31.13,33.19,33.96,96.53,86.77,39.37,51.53,20.32,25.15,104.13,465.01,203.86,26.78,43.19
2017-04-07,26.9,21.01,64.55,13.45,132.23,336.07,111.15,47.0,30.83,17.46,137.33,149.75,570.07,109.3,172.85,21.96,30.9,56.93,262.72,188.98,87.05,31.57,33.72,33.98,97.1,87.41,39.9,51.3,20.5,25.92,104.74,487.91,205.48,27.01,43.17
2017-04-10,26.81,20.83,64.79,13.77,131.83,340.1,110.8,46.55,32.27,17.44,136.87,149.95,635.0,108.41,173.8,22.15,30.54,57.15,262.02,189.9,86.08,31.11,33.25,33.95,97.89,86.99,39.3,51.33,20.13,26.04,104.47,471.93,203.06,26.89,43.56
2017-04-11,26.28,20.72,64.13,13.76,132.15,343.62,110.0,46.16,31.69,17.35,138.79,149.27,701.0,108.74,173.22,21.91,30.61,57.23,261.61,189.97,86.42,31.97,33.33,33.86,98.35,86.4,38.76,51.37,19.74,26.37,103.34,469.95,205.03,26.45,43.86
2017-04-12,25.77,20.71,62.91,13.5,131.64,336.18,109.0,45.21,31.05,16.84,137.05,145.45,797.94,107.2,169.88,21.34,30.1,55.73,259.42,185.31,86.11,30.92,32.9,33.77,96.87,85.32,38.53,51.23,19.87,25.03,102.15,463.0,206.62,26.59,43.9
2017-04-17,25.46,20.59,62.93,13.55,132.88,341.3,107.74,45.69,31.0,16.73,137.97,146.28,810.06,107.75,171.31,20.98,29.83,55.17,258.29,189.09,85.84,30.96,33.66,33.64,96.53,85.31,39.1,50.28,19.95,24.6,102.87,469.83,202.4,26.2,44.12
2017-04-18,24.97,20.05,62.91,13.58,134.99,338.0,111.4,45.2,30.98,16.49,137.43,147.5,617.5,109.76,171.05,20.01,30.5,54.97,256.68,186.6,85.92,31.85,33.86,34.3,97.01,85.5,39.0,50.72,19.6,24.57,102.84,450.1,202.0,25.86,43.9
2017-04-19,25.29,20.05,63.3,13.65,135.65,338.98,110.5,45.37,32.5,16.41,136.52,149.52,624.0,109.24,170.79,19.99,30.12,55.6,257.97,187.88,86.25,31.4,34.01,34.38,97.23,85.7,38.93,51.0,19.35,23.29,102.95,453.2,203.37,26.36,43.94
2017-04-20,25.14,20.24,64.03,13.8,136.6,339.41,110.91,46.62,32.18,16.7,138.34,150.3,578.0,110.0,170.84,20.92,30.89,56.86,258.33,188.18,85.81,31.81,34.0,34.54,95.7,86.67,39.31,51.47,19.49,23.04,103.13,462.83,202.87,26.25,44.31
2017-04-21,24.96,20.45,64.37,13.75,137.93,344.0,111.97,47.04,32.03,16.61,137.87,150.1,603.5,110.02,171.03,20.99,30.71,56.59,260.0,189.1,87.6,32.28,34.1,35.58,94.71,86.42,39.11,51.78,19.5,22.17,103.49,458.25,202.81,25.02,42.7
